3,FAST,FREAK,12.7619,14.1053
4,FAST,FREAK,11.4171,13.0717
5,FAST,FREAK,12.0008,13.1915
6,FAST,FREAK,13.6059,13.7929
7,FAST,FREAK,12.5611,14.1999
8,FAST,FREAK,11.9209,12.2807
9,FAST,FREAK,12.7502,12.1806
10,FAST,FREAK,12.1082,11.8889
11,FAST,FREAK,10.8735,10.174
12,FAST,FREAK,12.1,9.4282
13,FAST,FREAK,10.8393,9.57366
14,FAST,FREAK,10.2344,8.47058
15,FAST,FREAK,10.4775,8.89376
16,FAST,FREAK,8.8286,11.1667
17,FAST,FREAK,11.0958,8.60737
0,FAST,SIFT,12.2502,12.6109
1,FAST,SIFT,11.9033,13.1263
2,FAST,SIFT,13.1654,16.9064
3,FAST,SIFT,13.4227,14.1053
4,FAST,SIFT,15.367,13.0717
5,FAST,SIFT,11.5897,13.1915
6,FAST,SIFT,13.4681,13.7929
7,FAST,SIFT,13.0601,14.1999
8,FAST,SIFT,12.6347,12.2807
9,FAST,SIFT,14.0187,12.1806
10,FAST,SIFT,11.1185,11.8889
11,FAST,SIFT,11.6702,10.174
12,FAST,SIFT,11.5572,9.4282
13,FAST,SIFT,11.5491,9.57366
14,FAST,SIFT,10.7009,8.47058
15,FAST,SIFT,10.6538,8.89376
16,FAST,SIFT,9.56329,11.1667
17,FAST,SIFT,10.5504,8.60737
0,BRISK,BRISK,13.4118,12.6109
1,BRISK,BRISK,14.1492,13.1263
2,BRISK,BRISK,11.2648,16.9064
3,BRISK,BRISK,14.5024,14.1053
4,BRISK,BRISK,23.9875,13.0717
5,BRISK,BRISK,13.7865,13.1915
6,BRISK,BRISK,14.4849,13.7929
7,BRISK,BRISK,15.7933,14.1999
8,BRISK,BRISK,14.8898,12.2807
9,BRISK,BRISK,13.0642,12.1806
10,BRISK,BRISK,12.1394,11.8889
11,BRISK,BRISK,11.802,10.174
12,BRISK,BRISK,12.5264,9.4282
13,BRISK,BRISK,11.1868,9.57366
14,BRISK,BRISK,12.0652,8.47058
15,BRISK,BRISK,10.6901,8.89376
16,BRISK,BRISK,9.14347,11.1667
17,BRISK,BRISK,10.1139,8.60737
0,BRISK,BRIEF,13.6993,12.6109
1,BRISK,BRIEF,18.0784,13.1263
2,BRISK,BRIEF,12.3178,16.9064
3,BRISK,BRIEF,18.9495,14.1053
4,BRISK,BRIEF,26.9453,13.0717
5,BRISK,BRIEF,20.1417,13.1915
6,BRISK,BRIEF,16.3497,13.7929
7,BRISK,BRIEF,19.5048,14.1999
8,BRISK,BRIEF,16.3532,12.2807
9,BRISK,BRIEF,11.4633,12.1806
10,BRISK,BRIEF,12.3189,11.8889
11,BRISK,BRIEF,15.2743,10.174
12,BRISK,BRIEF,12.6684,9.4282
13,BRISK,BRIEF,12.2076,9.57366
14,BRISK,BRIEF,11.6675,8.47058
15,BRISK,BRIEF,11.9436,8.89376
16,BRISK,BRIEF,10.1475,11.1667
17,BRISK,BRIEF,9.69707,8.60737
0,BRISK,ORB,13.3496,12.6109
1,BRISK,ORB,13.1248,13.1263
2,BRISK,ORB,12.5083,16.9064
3,BRISK,ORB,19.1463,14.1053
4,BRISK,ORB,19.6004,13.0717
5,BRISK,ORB,16.3037,13.1915
6,BRISK,ORB,17.3187,13.7929
7,BRISK,ORB,15.08,14.1999
8,BRISK,ORB,12.1859,12.2807
9,BRISK,ORB,10.9157,12.1806
10,BRISK,ORB,12.0919,11.8889
11,BRISK,ORB,10.0379,10.174
12,BRISK,ORB,11.0252,9.4282
13,BRISK,ORB,10.7592,9.57366
14,BRISK,ORB,12.1754,8.47058
15,BRISK,ORB,10.9048,8.89376
16,BRISK,ORB,8.77214,11.1667
17,BRISK,ORB,9.99543,8.60737
0,BRISK,FREAK,13.8652,12.6109
1,BRISK,FREAK,21.625,13.1263
2,BRISK,FREAK,14.7338,16.9064
3,BRISK,FREAK,13.6823,14.1053
4,BRISK,FREAK,24.0371,13.0717
5,BRISK,FREAK,14.2846,13.1915
6,BRISK,FREAK,12.7721,13.7929
7,BRISK,FREAK,17.0214,14.1999
8,BRISK,FREAK,18.0543,12.2807
9,BRISK,FREAK,13.1323,12.1806
10,BRISK,FREAK,11.6411,11.8889
11,BRISK,FREAK,11.8385,10.174
12,BRISK,FREAK,11.8068,9.4282
13,BRISK,FREAK,11.6067,9.57366
14,BRISK,FREAK,12.2784,8.47058
15,BRISK,FREAK,9.47271,8.89376
16,BRISK,FREAK,8.1246,11.1667
17,BRISK,FREAK,10.6235,8.60737
0,BRISK,SIFT,12.4829,12.6109
1,BRISK,SIFT,13.3926,13.1263
2,BRISK,SIFT,14.9313,16.9064
3,BRISK,SIFT,15.2064,14.1053
4,BRISK,SIFT,23.3684,13.0717
5,BRISK,SIFT,13.2606,13.1915
6,BRISK,SIFT,13.8509,13.7929
7,BRISK,SIFT,17.2436,14.1999
8,BRISK,SIFT,14.5411,12.2807
9,BRISK,SIFT,12.7212,12.1806
10,BRISK,SIFT,10.4199,11.8889
11,BRISK,SIFT,12.4902,10.174
12,BRISK,SIFT,12.3695,9.4282
13,BRISK,SIFT,10.05,9.57366
14,BRISK,SIFT,13.5735,8.47058
15,BRISK,SIFT,10.173,8.89376
16,BRISK,SIFT,9.43349,11.1667
17,BRISK,SIFT,12.3052,8.60737
0,ORB,BRISK,18.8847,12.6109
1,ORB,BRISK,19.1231,13.1263
2,ORB,BRISK,22.8479,16.9064
3,ORB,BRISK,49.2044,14.1053
4,ORB,BRISK,60.8382,13.0717
5,ORB,BRISK,10.8201,13.1915
6,ORB,BRISK,19.9077,13.7929
7,ORB,BRISK,11.4696,14.1999
8,ORB,BRISK,11.9786,12.2807
9,ORB,BRISK,12.6865,12.1806
10,ORB,BRISK,7.56735,11.8889
11,ORB,BRISK,47.5656,10.174
12,ORB,BRISK,7.57047,9.4282
13,ORB,BRISK,13.5081,9.57366
14,ORB,BRISK,15.5232,8.47058
15,ORB,BRISK,9.37082,8.89376
16,ORB,BRISK,14.3156,11.1667
17,ORB,BRISK,24.1855,8.60737
0,ORB,BRIEF,12.1996,12.6109
1,ORB,BRIEF,18.0032,13.1263
2,ORB,BRIEF,18.8184,16.9064
3,ORB,BRIEF,16.7708,14.1053
4,ORB,BRIEF,21.2593,13.0717
5,ORB,BRIEF,33.2004,13.1915
6,ORB,BRIEF,27.7362,13.7929
7,ORB,BRIEF,19.2828,14.1999
8,ORB,BRIEF,24.3978,12.2807
9,ORB,BRIEF,10.8056,12.1806
10,ORB,BRIEF,10.8744,11.8889
11,ORB,BRIEF,16.6093,10.174
12,ORB,BRIEF,10.8296,9.4282
13,ORB,BRIEF,9.39287,9.57366
14,ORB,BRIEF,18.397,8.47058
15,ORB,BRIEF,13.4168,8.89376
16,ORB,BRIEF,23.9505,11.1667
17,ORB,BRIEF,10.8152,8.60737
0,ORB,ORB,16.7687,12.6109
1,ORB,ORB,9.79369,13.1263
2,ORB,ORB,17.4865,16.9064
3,ORB,ORB,43.2558,14.1053
4,ORB,ORB,28.5454,13.0717
5,ORB,ORB,10.5834,13.1915
6,ORB,ORB,19.1669,13.7929
7,ORB,ORB,10.657,14.1999
8,ORB,ORB,18.651,12.2807
9,ORB,ORB,16.6469,12.1806
10,ORB,ORB,9.20405,11.8889
11,ORB,ORB,-inf,10.174
12,ORB,ORB,11.9931,9.4282
13,ORB,ORB,13.0683,9.57366
14,ORB,ORB,12.9444,8.47058
15,ORB,ORB,9.65407,8.89376
16,ORB,ORB,14.3156,11.1667
17,ORB,ORB,21.8102,8.60737
0,ORB,FREAK,12.8362,12.6109
1,ORB,FREAK,27.8333,13.1263
2,ORB,FREAK,12.759,16.9064
3,ORB,FREAK,12.5648,14.1053
4,ORB,FREAK,167.629,13.0717
5,ORB,FREAK,17.7145,13.1915
6,ORB,FREAK,106.388,13.7929
7,ORB,FREAK,8.93618,14.1999
8,ORB,FREAK,15.1132,12.2807
9,ORB,FREAK,-inf,12.1806
10,ORB,FREAK,9.08103,11.8889
11,ORB,FREAK,35.8486,10.174
12,ORB,FREAK,6.86357,9.4282
13,ORB,FREAK,45.4384,9.57366
14,ORB,FREAK,8.64259,8.47058
15,ORB,FREAK,11.1021,8.89376
16,ORB,FREAK,47.8821,11.1667
17,ORB,FREAK,44.5772,8.60737
0,ORB,SIFT,13.9028,12.6109
1,ORB,SIFT,11.2445,13.1263
2,ORB,SIFT,12.7792,16.9064
3,ORB,SIFT,446.536,14.1053
4,ORB,SIFT,14.3646,13.0717
5,ORB,SIFT,20.9083,13.1915
6,ORB,SIFT,16.596,13.7929
7,ORB,SIFT,8.77199,14.1999
8,ORB,SIFT,10.8624,12.2807
9,ORB,SIFT,10.9746,12.1806
10,ORB,SIFT,8.34928,11.8889
11,ORB,SIFT,-inf,10.174
12,ORB,SIFT,7.86408,9.4282
13,ORB,SIFT,13.7643,9.57366
14,ORB,SIFT,24.6352,8.47058
15,ORB,SIFT,10.0366,8.89376
16,ORB,SIFT,15.711,11.1667
17,ORB,SIFT,11.3869,8.60737
0,AKAZE,BRISK,12.504,12.6109
1,AKAZE,BRISK,14.1133,13.1263
2,AKAZE,BRISK,13.1059,16.9064
3,AKAZE,BRISK,16.155,14.1053
4,AKAZE,BRISK,13.8259,13.0717
5,AKAZE,BRISK,15.0651,13.1915
6,AKAZE,BRISK,15.7776,13.7929
7,AKAZE,BRISK,17.9948,14.1999
8,AKAZE,BRISK,13.8554,12.2807
9,AKAZE,BRISK,11.4554,12.1806
10,AKAZE,BRISK,12.2819,11.8889
11,AKAZE,BRISK,10.8084,10.174
12,AKAZE,BRISK,10.1868,9.4282
13,AKAZE,BRISK,10.1041,9.57366
14,AKAZE,BRISK,11.7648,8.47058
15,AKAZE,BRISK,10.1078,8.89376
16,AKAZE,BRISK,9.35771,11.1667
17,AKAZE,BRISK,8.8873,8.60737
0,AKAZE,BRIEF,14.0551,12.6109
1,AKAZE,BRIEF,15.1254,13.1263
2,AKAZE,BRIEF,14.1567,16.9064
3,AKAZE,BRIEF,16.2346,14.1053
4,AKAZE,BRIEF,15.0372,13.0717
5,AKAZE,BRIEF,14.0019,13.1915
6,AKAZE,BRIEF,15.5226,13.7929
7,AKAZE,BRIEF,14.3165,14.1999
8,AKAZE,BRIEF,14.038,12.2807
9,AKAZE,BRIEF,11.8707,12.1806
10,AKAZE,BRIEF,13.5812,11.8889
11,AKAZE,BRIEF,13.54,10.174
12,AKAZE,BRIEF,11.3774,9.4282
13,AKAZE,BRIEF,10.7418,9.57366
14,AKAZE,BRIEF,9.43009,8.47058
15,AKAZE,BRIEF,10.1458,8.89376
16,AKAZE,BRIEF,9.79207,11.1667
17,AKAZE,BRIEF,9.14396,8.60737
0,AKAZE,ORB,13.2109,12.6109
1,AKAZE,ORB,14.134,13.1263
2,AKAZE,ORB,13.1413,16.9064
3,AKAZE,ORB,16.0163,14.1053
4,AKAZE,ORB,15.7248,13.0717
5,AKAZE,ORB,14.173,13.1915
6,AKAZE,ORB,15.8057,13.7929
7,AKAZE,ORB,14.1952,14.1999
8,AKAZE,ORB,16.2035,12.2807
9,AKAZE,ORB,11.4554,12.1806
10,AKAZE,ORB,12.3424,11.8889
11,AKAZE,ORB,11.6349,10.174
12,AKAZE,ORB,10.9996,9.4282
13,AKAZE,ORB,10.055,9.57366
14,AKAZE,ORB,11.2857,8.47058
15,AKAZE,ORB,10.0877,8.89376
16,AKAZE,ORB,9.0207,11.1667
17,AKAZE,ORB,8.78254,8.60737
0,AKAZE,FREAK,12.7292,12.6109
1,AKAZE,FREAK,13.818,13.1263
2,AKAZE,FREAK,13.7886,16.9064
3,AKAZE,FREAK,13.992,14.1053
4,AKAZE,FREAK,14.4939,13.0717
5,AKAZE,FREAK,13.8512,13.1915
6,AKAZE,FREAK,15.4391,13.7929
7,AKAZE,FREAK,14.1263,14.1999
8,AKAZE,FREAK,13.3211,12.2807
9,AKAZE,FREAK,11.624,12.1806
10,AKAZE,FREAK,12.249,11.8889
11,AKAZE,FREAK,10.6995,10.174
12,AKAZE,FREAK,10.738,9.4282
13,AKAZE,FREAK,9.64042,9.57366
14,AKAZE,FREAK,9.01444,8.47058
15,AKAZE,FREAK,9.49716,8.89376
16,AKAZE,FREAK,9.33431,11.1667
17,AKAZE,FREAK,8.85901,8.60737
0,AKAZE,AKAZE,12.22,12.6109
1,AKAZE,AKAZE,14.3049,13.1263
2,AKAZE,AKAZE,13.4221,16.9064
3,AKAZE,AKAZE,14.421,14.1053
4,AKAZE,AKAZE,15.4509,13.0717
5,AKAZE,AKAZE,13.2509,13.1915
6,AKAZE,AKAZE,15.2411,13.7929
7,AKAZE,AKAZE,14.3526,14.1999
8,AKAZE,AKAZE,14.6919,12.2807
9,AKAZE,AKAZE,11.5876,12.1806
10,AKAZE,AKAZE,12.1624,11.8889
11,AKAZE,AKAZE,11.0048,10.174
12,AKAZE,AKAZE,10.332,9.4282
13,AKAZE,AKAZE,10.4213,9.57366
14,AKAZE,AKAZE,10.1686,8.47058
15,AKAZE,AKAZE,9.87051,8.89376
16,AKAZE,AKAZE,9.22987,11.1667
17,AKAZE,AKAZE,8.89987,8.60737
0,AKAZE,SIFT,12.5322,12.6109
1,AKAZE,SIFT,14.544,13.1263
2,AKAZE,SIFT,13.8938,16.9064
3,AKAZE,SIFT,14.2197,14.1053
4,AKAZE,SIFT,15.6312,13.0717
5,AKAZE,SIFT,13.9485,13.1915
6,AKAZE,SIFT,15.2205,13.7929
7,AKAZE,SIFT,14.0328,14.1999
8,AKAZE,SIFT,14.1122,12.2807
9,AKAZE,SIFT,11.6769,12.1806
10,AKAZE,SIFT,12.6741,11.8889
11,AKAZE,SIFT,11.2212,10.174
12,AKAZE,SIFT,10.83,9.4282
13,AKAZE,SIFT,10.463,9.57366
14,AKAZE,SIFT,9.57699,8.47058
15,AKAZE,SIFT,10.0024,8.89376
16,AKAZE,SIFT,9.27943,11.1667
17,AKAZE,SIFT,8.86221,8.60737
0,SIFT,BRISK,12.6263,12.6109
1,SIFT,BRISK,12.2747,13.1263
2,SIFT,BRISK,12.9017,16.9064
3,SIFT,BRISK,17.7718,14.1053
4,SIFT,BRISK,14.5191,13.0717
5,SIFT,BRISK,9.13374,13.1915
6,SIFT,BRISK,12.6726,13.7929
7,SIFT,BRISK,12.6529,14.1999
8,SIFT,BRISK,12.2474,12.2807
9,SIFT,BRISK,9.39354,12.1806
10,SIFT,BRISK,11.7091,11.8889
11,SIFT,BRISK,10.4479,10.174
12,SIFT,BRISK,9.20809,9.4282
13,SIFT,BRISK,9.15153,9.57366
14,SIFT,BRISK,9.41136,8.47058
15,SIFT,BRISK,9.08441,8.89376
16,SIFT,BRISK,8.61237,11.1667
17,SIFT,BRISK,8.87388,8.60737
0,SIFT,BRIEF,11.5102,12.6109
1,SIFT,BRIEF,11.6481,13.1263
2,SIFT,BRIEF,13.9338,16.9064
3,SIFT,BRIEF,19.9713,14.1053
4,SIFT,BRIEF,14.1642,13.0717
5,SIFT,BRIEF,11.2991,13.1915
6,SIFT,BRIEF,14.0359,13.7929
7,SIFT,BRIEF,17.2412,14.1999
8,SIFT,BRIEF,11.9966,12.2807
9,SIFT,BRIEF,9.92911,12.1806
10,SIFT,BRIEF,11.3208,11.8889
11,SIFT,BRIEF,9.38996,10.174
12,SIFT,BRIEF,9.1257,9.4282
13,SIFT,BRIEF,9.35606,9.57366
14,SIFT,BRIEF,8.66227,8.47058
15,SIFT,BRIEF,8.81649,8.89376
16,SIFT,BRIEF,8.67323,11.1667
17,SIFT,BRIEF,9.17631,8.60737
0,SIFT,FREAK,11.2206,12.6109
1,SIFT,FREAK,12.6977,13.1263
2,SIFT,FREAK,12.4544,16.9064
3,SIFT,FREAK,17.073,14.1053
4,SIFT,FREAK,12.4759,13.0717
5,SIFT,FREAK,10.7681,13.1915
6,SIFT,FREAK,13.2093,13.7929
7,SIFT,FREAK,11.981,14.1999
8,SIFT,FREAK,13.6456,12.2807
9,SIFT,FREAK,10.0857,12.1806
10,SIFT,FREAK,11.1891,11.8889
11,SIFT,FREAK,10.1394,10.174
12,SIFT,FREAK,9.13401,9.4282
13,SIFT,FREAK,9.39924,9.57366
14,SIFT,FREAK,8.92271,8.47058
15,SIFT,FREAK,8.89511,8.89376
16,SIFT,FREAK,8.36424,11.1667
17,SIFT,FREAK,8.93732,8.60737
0,SIFT,SIFT,11.1236,12.6109
1,SIFT,SIFT,13.0746,13.1263
2,SIFT,SIFT,12.6106,16.9064
3,SIFT,SIFT,17.1393,14.1053
4,SIFT,SIFT,13.0338,13.0717
5,SIFT,SIFT,11.812,13.1915
6,SIFT,SIFT,13.2067,13.7929
7,SIFT,SIFT,14.4317,14.1999
8,SIFT,SIFT,12.2474,12.2807
9,SIFT,SIFT,10.5992,12.1806
10,SIFT,SIFT,10.2888,11.8889
11,SIFT,SIFT,9.99647,10.174
12,SIFT,SIFT,9.60436,9.4282
13,SIFT,SIFT,9.92639,9.57366
14,SIFT,SIFT,9.19006,8.47058
15,SIFT,SIFT,8.6817,8.89376
16,SIFT,SIFT,8.61237,11.1667
17,SIFT,SIFT,8.50408,8.60737
